"","YearWeekISO","FirstDose","FirstDoseRefused","SecondDose","UnknownDose","NumberDosesReceived","Region","Population","ReportingCountry","TargetGroup","Vaccine","Denominator"
"30817","2021-W10",3,NA,0,0,NA,"PL52",37958138,"PL","Age70_79","AZ",71596
"30818","2021-W10",0,NA,0,0,NA,"PL",37958138,"PL","Age70_79","JANSS",2783163
"30819","2021-W10",22,NA,0,0,NA,"PL92X",37958138,"PL","Age70_79","AZ",NA
"30820","2021-W10",11496,NA,5838,0,NA,"PL41",37958138,"PL","Age70_79","COM",244115
"30821","2021-W10",6966,NA,3118,0,NA,"PL61",37958138,"PL","Age70_79","COM",149890
"30822","2021-W10",139886,NA,73353,0,NA,"PL",37958138,"PL","Age70_79","COM",2783163
"30823","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","Age70_79","JANSS",71596
"30824","2021-W10",9,NA,0,0,NA,"PL61",37958138,"PL","Age70_79","AZ",149890
"30825","2021-W10",8450,NA,5236,0,NA,"PL71",37958138,"PL","Age70_79","COM",203817
"30826","2021-W10",4990,NA,1959,0,NA,"PL43",37958138,"PL","Age70_79","COM",70780
"30827","2021-W10",352,NA,0,0,NA,"PL61",37958138,"PL","Age70_79","MOD",149890
"30828","2021-W10",10281,NA,5248,0,NA,"PL81",37958138,"PL","Age70_79","COM",158235
"30829","2021-W10",11811,NA,5207,0,NA,"PL21",37958138,"PL","Age70_79","COM",233239
"30830","2021-W10",0,NA,0,0,NA,"PL51",37958138,"PL","Age70_79","JANSS",213985
"30831","2021-W10",3,NA,0,0,NA,"PL43",37958138,"PL","Age70_79","AZ",70780
"30832","2021-W10",1481,NA,63,0,NA,"PL71",37958138,"PL","Age70_79","MOD",203817
"30833","2021-W10",4,NA,0,0,NA,"PL84",37958138,"PL","Age70_79","AZ",82025
"30834","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","Age70_79","JANSS",142616
"30835","2021-W10",1,NA,0,0,NA,"PL72",37958138,"PL","Age70_79","AZ",96096
"30836","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","Age70_79","JANSS",158235
"30837","2021-W10",11894,NA,5104,0,NA,"PL51",37958138,"PL","Age70_79","COM",213985
"30838","2021-W10",18,NA,0,0,NA,"PL22",37958138,"PL","Age70_79","AZ",356929
"30839","2021-W10",8945,NA,4153,0,NA,"PL82",37958138,"PL","Age70_79","COM",142616
"30840","2021-W10",4,NA,0,0,NA,"PL62",37958138,"PL","Age70_79","AZ",91015
"30841","2021-W10",291,NA,0,0,NA,"PL72",37958138,"PL","Age70_79","MOD",96096
"30842","2021-W10",12668,NA,6180,0,NA,"PL22",37958138,"PL","Age70_79","COM",356929
"30843","2021-W10",2115,NA,919,0,NA,"PL41",37958138,"PL","Age70_79","MOD",244115
"30844","2021-W10",3951,NA,2310,0,NA,"PL72",37958138,"PL","Age70_79","COM",96096
"30845","2021-W10",3,NA,0,0,NA,"PL81",37958138,"PL","Age70_79","AZ",158235
"30846","2021-W10",3982,NA,579,0,NA,"PL51",37958138,"PL","Age70_79","MOD",213985
"30847","2021-W10",876,NA,3,0,NA,"PL62",37958138,"PL","Age70_79","MOD",91015
"30848","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","Age70_79","JANSS",149890
"30849","2021-W10",102,NA,176,0,NA,"PL84",37958138,"PL","Age70_79","MOD",82025
"30850","2021-W10",3924,NA,2292,0,NA,"PL52",37958138,"PL","Age70_79","COM",71596
"30851","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","Age70_79","JANSS",91015
"30852","2021-W10",9895,NA,5716,0,NA,"PL63",37958138,"PL","Age70_79","COM",158403
"30853","2021-W10",5,NA,0,0,NA,"PL21",37958138,"PL","Age70_79","AZ",233239
"30854","2021-W10",0,NA,0,0,NA,"PL71",37958138,"PL","Age70_79","JANSS",203817
"30855","2021-W10",4,NA,0,0,NA,"PL51",37958138,"PL","Age70_79","AZ",213985
"30856","2021-W10",4893,NA,2877,0,NA,"PL62",37958138,"PL","Age70_79","COM",91015
"30857","2021-W10",0,NA,0,0,NA,"PL41",37958138,"PL","Age70_79","JANSS",244115
"30858","2021-W10",2346,NA,0,0,NA,"PL42",37958138,"PL","Age70_79","MOD",123207
"30859","2021-W10",7,NA,0,0,NA,"PL63",37958138,"PL","Age70_79","AZ",158403
"30860","2021-W10",21,NA,0,0,NA,"PL71",37958138,"PL","Age70_79","AZ",203817
"30861","2021-W10",0,NA,0,0,NA,"PL42",37958138,"PL","Age70_79","JANSS",123207
"30862","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","Age70_79","JANSS",82025
"30863","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","Age80+","AZ",83851
"30864","2021-W10",3898,NA,4678,0,NA,"PL51",37958138,"PL","Age80+","COM",129247
"30865","2021-W10",2094,NA,3117,0,NA,"PL81",37958138,"PL","Age80+","COM",99373
"30866","2021-W10",8499,NA,10000,0,NA,"PL92X",37958138,"PL","Age80+","COM",NA
"30867","2021-W10",0,NA,0,0,NA,"PL22",37958138,"PL","Age80+","AZ",203143
"30868","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","Age80+","AZ",93154
"30869","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","Age80+","JANSS",91733
"30870","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","Age80+","AZ",62004
"30871","2021-W10",55,NA,0,0,NA,"PL52",37958138,"PL","Age80+","MOD",47155
"30872","2021-W10",1,NA,0,0,NA,"PL92X",37958138,"PL","Age80+","AZ",NA
"30873","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","Age80+","AZ",58805
"30874","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","Age80+","JANSS",47155
"30875","2021-W10",1,NA,0,0,NA,"PL42",37958138,"PL","Age80+","AZ",68715
"30876","2021-W10",510,NA,0,0,NA,"PL42",37958138,"PL","Age80+","MOD",68715
"30877","2021-W10",2600,NA,3576,0,NA,"PL61",37958138,"PL","Age80+","COM",83851
"30878","2021-W10",74,NA,44,0,NA,"PL84",37958138,"PL","Age80+","MOD",58805
"30879","2021-W10",0,NA,0,0,NA,"PL41",37958138,"PL","Age80+","JANSS",129941
"30880","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","Age80+","JANSS",55242
"30881","2021-W10",5,NA,1,0,NA,"PL71",37958138,"PL","Age80+","AZ",117646
"30882","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","Age80+","AZ",55242
"30883","2021-W10",0,NA,0,0,NA,"PL92X",37958138,"PL","Age80+","JANSS",NA
"30884","2021-W10",1,NA,0,0,NA,"PL21",37958138,"PL","Age80+","AZ",151570
"30885","2021-W10",20,NA,1,0,NA,"PL",37958138,"PL","Age80+","AZ",1685759
"30886","2021-W10",395,NA,1569,0,NA,"PL21",37958138,"PL","Age80+","MOD",151570
"30887","2021-W10",125,NA,75,0,NA,"PL82",37958138,"PL","Age80+","MOD",93154
"30888","2021-W10",9,NA,0,0,NA,"PL41",37958138,"PL","Age80+","AZ",129941
"30889","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","Age80+","JANSS",62004
"30890","2021-W10",2812,NA,4739,0,NA,"PL71",37958138,"PL","Age80+","COM",117646
"30891","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","Age80+","JANSS",83851
"30892","2021-W10",6920,NA,8446,0,NA,"PL22",37958138,"PL","Age80+","COM",203143
"30893","2021-W10",1692,NA,2961,0,NA,"PL42",37958138,"PL","Age80+","COM",68715
"30894","2021-W10",258,NA,0,0,NA,"PL61",37958138,"PL","Age80+","MOD",83851
"30895","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","Age80+","AZ",99373
"30896","2021-W10",1,NA,0,0,NA,"PL51",37958138,"PL","Age80+","AZ",129247
"30897","2021-W10",5275,NA,3393,0,NA,"PL",37958138,"PL","Age80+","MOD",1685759
"30898","2021-W10",0,NA,0,0,NA,"PL71",37958138,"PL","Age80+","JANSS",117646
"30899","2021-W10",2322,NA,2328,0,NA,"PL82",37958138,"PL","Age80+","COM",93154
"30900","2021-W10",224,NA,0,0,NA,"PL63",37958138,"PL","Age80+","MOD",91733
"30901","2021-W10",484,NA,689,0,NA,"PL41",37958138,"PL","Age80+","MOD",129941
"30902","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","Age80+","AZ",91733
"30903","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","Age80+","JANSS",93154
"30904","2021-W10",4003,NA,4844,0,NA,"PL21",37958138,"PL","Age80+","COM",151570
"30905","2021-W10",1235,NA,1915,0,NA,"PL52",37958138,"PL","Age80+","COM",47155
"30906","2021-W10",151,NA,0,0,NA,"PL43",37958138,"PL","Age80+","MOD",38405
"30907","2021-W10",1798,NA,1806,0,NA,"PL84",37958138,"PL","Age80+","COM",58805
"30908","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","Age80+","JANSS",99373
"30909","2021-W10",63,NA,0,0,NA,"PL72",37958138,"PL","Age80+","MOD",62004
"30910","2021-W10",941,NA,157,0,NA,"PL92X",37958138,"PL","Age80+","MOD",NA
"30911","2021-W10",434,NA,264,0,NA,"PL22",37958138,"PL","Age80+","MOD",203143
"30912","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","Age80+","JANSS",38405
"30913","2021-W10",314,NA,0,0,NA,"PL81",37958138,"PL","Age80+","MOD",99373
"30914","2021-W10",2,NA,0,0,NA,"PL52",37958138,"PL","Age80+","AZ",47155
"30915","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","Age80+","JANSS",58805
"30916","2021-W10",257,NA,2,0,NA,"PL62",37958138,"PL","Age80+","MOD",55242
"30917","2021-W10",1919,NA,2340,0,NA,"PL72",37958138,"PL","Age80+","COM",62004
"30918","2021-W10",48919,NA,63200,0,NA,"PL",37958138,"PL","Age80+","COM",1685759
"30919","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","Age80+","AZ",38405
"30920","2021-W10",434,NA,323,0,NA,"PL71",37958138,"PL","Age80+","MOD",117646
"30921","2021-W10",0,NA,0,0,NA,"PL22",37958138,"PL","Age80+","JANSS",203143
"30922","2021-W10",1533,NA,2007,0,NA,"PL62",37958138,"PL","Age80+","COM",55242
"30923","2021-W10",1089,NA,1266,0,NA,"PL43",37958138,"PL","Age80+","COM",38405
"30924","2021-W10",0,NA,0,0,NA,"PL21",37958138,"PL","Age80+","JANSS",151570
"30925","2021-W10",0,NA,0,0,NA,"PL51",37958138,"PL","Age80+","JANSS",129247
"30926","2021-W10",0,NA,0,0,NA,"PL42",37958138,"PL","Age80+","JANSS",68715
"30927","2021-W10",2863,NA,3920,0,NA,"PL63",37958138,"PL","Age80+","COM",91733
"30928","2021-W10",556,NA,270,0,NA,"PL51",37958138,"PL","Age80+","MOD",129247
"30929","2021-W10",3642,NA,5257,0,NA,"PL41",37958138,"PL","Age80+","COM",129941
"30930","2021-W10",0,NA,0,0,NA,"PL",37958138,"PL","Age80+","JANSS",1685759
"30931","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","AgeUNK","JANSS",NA
"30932","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","AgeUNK","MOD",NA
"30933","2021-W10",7,NA,12,0,NA,"PL92X",37958138,"PL","AgeUNK","COM",NA
"30934","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","AgeUNK","MOD",NA
"30935","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","AgeUNK","AZ",NA
"30936","2021-W10",3,NA,3,0,NA,"PL81",37958138,"PL","AgeUNK","COM",NA
"30937","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","AgeUNK","JANSS",NA
"30938","2021-W10",112,NA,59,0,NA,"PL",37958138,"PL","AgeUNK","COM",NA
"30939","2021-W10",5,NA,0,0,NA,"PL42",37958138,"PL","AgeUNK","COM",NA
"30940","2021-W10",0,NA,0,0,NA,"PL21",37958138,"PL","AgeUNK","JANSS",NA
"30941","2021-W10",4,NA,7,0,NA,"PL22",37958138,"PL","AgeUNK","COM",NA
"30942","2021-W10",8,NA,0,0,NA,"PL51",37958138,"PL","AgeUNK","AZ",NA
"30943","2021-W10",0,NA,0,0,NA,"PL21",37958138,"PL","AgeUNK","MOD",NA
"30944","2021-W10",52,NA,0,0,NA,"PL92X",37958138,"PL","AgeUNK","AZ",NA
"30945","2021-W10",232,NA,0,0,NA,"PL71",37958138,"PL","AgeUNK","AZ",NA
"30946","2021-W10",2,NA,2,0,NA,"PL61",37958138,"PL","AgeUNK","COM",NA
"30947","2021-W10",0,NA,1,0,NA,"PL41",37958138,"PL","AgeUNK","MOD",NA
"30948","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","AgeUNK","MOD",NA
"30949","2021-W10",521,NA,1,0,NA,"PL",37958138,"PL","AgeUNK","AZ",NA
"30950","2021-W10",2,NA,1,0,NA,"PL41",37958138,"PL","AgeUNK","COM",NA
"30951","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","AgeUNK","JANSS",NA
"30952","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","AgeUNK","COM",NA
"30953","2021-W10",3,NA,0,0,NA,"PL62",37958138,"PL","AgeUNK","AZ",NA
"30954","2021-W10",0,NA,0,0,NA,"PL",37958138,"PL","AgeUNK","JANSS",NA
"30955","2021-W10",3,NA,1,0,NA,"PL",37958138,"PL","AgeUNK","MOD",NA
"30956","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","AgeUNK","MOD",NA
"30957","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","AgeUNK","MOD",NA
"30958","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","AgeUNK","COM",NA
"30959","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","AgeUNK","AZ",NA
"30960","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","AgeUNK","JANSS",NA
"30961","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","AgeUNK","JANSS",NA
"30962","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","AgeUNK","MOD",NA
"30963","2021-W10",0,NA,0,0,NA,"PL71",37958138,"PL","AgeUNK","JANSS",NA
"30964","2021-W10",1,NA,1,0,NA,"PL52",37958138,"PL","AgeUNK","COM",NA
"30965","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","AgeUNK","MOD",NA
"30966","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","AgeUNK","JANSS",NA
"30967","2021-W10",0,NA,0,0,NA,"PL71",37958138,"PL","AgeUNK","MOD",NA
"30968","2021-W10",38,NA,1,0,NA,"PL21",37958138,"PL","AgeUNK","AZ",NA
"30969","2021-W10",0,NA,0,0,NA,"PL22",37958138,"PL","AgeUNK","JANSS",NA
"30970","2021-W10",85,NA,16,0,NA,"PL63",37958138,"PL","AgeUNK","COM",NA
"30971","2021-W10",12,NA,0,0,NA,"PL42",37958138,"PL","AgeUNK","AZ",NA
"30972","2021-W10",0,NA,0,0,NA,"PL42",37958138,"PL","AgeUNK","MOD",NA
"30973","2021-W10",1,NA,0,0,NA,"PL92X",37958138,"PL","AgeUNK","MOD",NA
"30974","2021-W10",0,NA,0,0,NA,"PL92X",37958138,"PL","AgeUNK","JANSS",NA
"30975","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","AgeUNK","JANSS",NA
"30976","2021-W10",0,NA,3,0,NA,"PL21",37958138,"PL","AgeUNK","COM",NA
"30977","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","AgeUNK","JANSS",NA
"30978","2021-W10",69,NA,0,0,NA,"PL22",37958138,"PL","AgeUNK","AZ",NA
"30979","2021-W10",0,NA,6,0,NA,"PL71",37958138,"PL","AgeUNK","COM",NA
"30980","2021-W10",0,NA,0,0,NA,"PL22",37958138,"PL","AgeUNK","MOD",NA
"30981","2021-W10",0,NA,0,0,NA,"PL42",37958138,"PL","AgeUNK","JANSS",NA
"30982","2021-W10",1,NA,0,0,NA,"PL51",37958138,"PL","AgeUNK","MOD",NA
"30983","2021-W10",1,NA,6,0,NA,"PL84",37958138,"PL","AgeUNK","COM",NA
"30984","2021-W10",0,NA,0,0,NA,"PL41",37958138,"PL","AgeUNK","JANSS",NA
"30985","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","AgeUNK","JANSS",NA
"30986","2021-W10",101,NA,0,0,NA,"PL61",37958138,"PL","AgeUNK","AZ",NA
"30987","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","AgeUNK","MOD",NA
"30988","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","AgeUNK","COM",NA
"30989","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","AgeUNK","AZ",NA
"30990","2021-W10",0,NA,1,0,NA,"PL82",37958138,"PL","AgeUNK","COM",NA
"30991","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","AgeUNK","AZ",NA
"30992","2021-W10",1,NA,0,0,NA,"PL82",37958138,"PL","AgeUNK","AZ",NA
"30993","2021-W10",1,NA,0,0,NA,"PL84",37958138,"PL","AgeUNK","MOD",NA
"30994","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","AgeUNK","AZ",NA
"30995","2021-W10",2,NA,0,0,NA,"PL81",37958138,"PL","AgeUNK","AZ",NA
"30996","2021-W10",3,NA,0,0,NA,"PL41",37958138,"PL","AgeUNK","AZ",NA
"30997","2021-W10",0,NA,0,0,NA,"PL51",37958138,"PL","AgeUNK","JANSS",NA
"30998","2021-W10",2,NA,1,0,NA,"PL51",37958138,"PL","AgeUNK","COM",NA
"30999","2021-W10",321,NA,377,0,NA,"PL71",37958138,"PL","HCW","COM",NA
"31000","2021-W10",0,NA,0,0,NA,"PL63",37958138,"PL","HCW","JANSS",NA
"31001","2021-W10",21,NA,0,0,NA,"PL43",37958138,"PL","HCW","MOD",NA
"31002","2021-W10",458,NA,243,0,NA,"PL82",37958138,"PL","HCW","COM",NA
"31003","2021-W10",520,NA,0,0,NA,"PL82",37958138,"PL","HCW","AZ",NA
"31004","2021-W10",21,NA,0,0,NA,"PL62",37958138,"PL","HCW","MOD",NA
"31005","2021-W10",151,NA,221,0,NA,"PL62",37958138,"PL","HCW","COM",NA
"31006","2021-W10",238,NA,0,0,NA,"PL62",37958138,"PL","HCW","AZ",NA
"31007","2021-W10",0,NA,0,0,NA,"PL62",37958138,"PL","HCW","JANSS",NA
"31008","2021-W10",445,NA,442,0,NA,"PL63",37958138,"PL","HCW","COM",NA
"31009","2021-W10",0,NA,0,0,NA,"PL43",37958138,"PL","HCW","JANSS",NA
"31010","2021-W10",317,NA,491,0,NA,"PL41",37958138,"PL","HCW","COM",NA
"31011","2021-W10",913,NA,1118,0,NA,"PL92X",37958138,"PL","HCW","COM",NA
"31012","2021-W10",8657,NA,1,0,NA,"PL",37958138,"PL","HCW","AZ",NA
"31013","2021-W10",363,NA,0,0,NA,"PL61",37958138,"PL","HCW","AZ",NA
"31014","2021-W10",0,NA,0,0,NA,"PL61",37958138,"PL","HCW","JANSS",NA
"31015","2021-W10",340,NA,0,0,NA,"PL63",37958138,"PL","HCW","AZ",NA
"31016","2021-W10",0,NA,0,0,NA,"PL",37958138,"PL","HCW","JANSS",NA
"31017","2021-W10",14,NA,6,0,NA,"PL84",37958138,"PL","HCW","MOD",NA
"31018","2021-W10",290,NA,0,0,NA,"PL72",37958138,"PL","HCW","AZ",NA
"31019","2021-W10",32,NA,0,0,NA,"PL81",37958138,"PL","HCW","MOD",NA
"31020","2021-W10",0,NA,0,0,NA,"PL84",37958138,"PL","HCW","JANSS",NA
"31021","2021-W10",0,NA,0,0,NA,"PL21",37958138,"PL","HCW","JANSS",NA
"31022","2021-W10",305,NA,238,0,NA,"PL84",37958138,"PL","HCW","COM",NA
"31023","2021-W10",0,NA,0,0,NA,"PL22",37958138,"PL","HCW","JANSS",NA
"31024","2021-W10",356,NA,417,0,NA,"PL81",37958138,"PL","HCW","COM",NA
"31025","2021-W10",123,NA,1,0,NA,"PL43",37958138,"PL","HCW","AZ",NA
"31026","2021-W10",581,NA,716,0,NA,"PL22",37958138,"PL","HCW","COM",NA
"31027","2021-W10",48,NA,55,0,NA,"PL41",37958138,"PL","HCW","MOD",NA
"31028","2021-W10",143,NA,0,0,NA,"PL84",37958138,"PL","HCW","AZ",NA
"31029","2021-W10",0,NA,0,0,NA,"PL41",37958138,"PL","HCW","JANSS",NA
"31030","2021-W10",1058,NA,0,0,NA,"PL21",37958138,"PL","HCW","AZ",NA
"31031","2021-W10",430,NA,479,0,NA,"PL21",37958138,"PL","HCW","COM",NA
"31032","2021-W10",0,NA,0,0,NA,"PL82",37958138,"PL","HCW","JANSS",NA
"31033","2021-W10",45,NA,60,0,NA,"PL22",37958138,"PL","HCW","MOD",NA
"31034","2021-W10",0,NA,0,0,NA,"PL52",37958138,"PL","HCW","JANSS",NA
"31035","2021-W10",256,NA,397,0,NA,"PL61",37958138,"PL","HCW","COM",NA
"31036","2021-W10",0,NA,0,0,NA,"PL72",37958138,"PL","HCW","JANSS",NA
"31037","2021-W10",6,NA,0,0,NA,"PL72",37958138,"PL","HCW","MOD",NA
"31038","2021-W10",5447,NA,6346,0,NA,"PL",37958138,"PL","HCW","COM",NA
"31039","2021-W10",105,NA,131,0,NA,"PL43",37958138,"PL","HCW","COM",NA
"31040","2021-W10",406,NA,0,0,NA,"PL81",37958138,"PL","HCW","AZ",NA
"31041","2021-W10",623,NA,0,0,NA,"PL41",37958138,"PL","HCW","AZ",NA
"31042","2021-W10",32,NA,0,0,NA,"PL63",37958138,"PL","HCW","MOD",NA
"31043","2021-W10",76,NA,111,0,NA,"PL52",37958138,"PL","HCW","COM",NA
"31044","2021-W10",0,NA,0,0,NA,"PL42",37958138,"PL","HCW","JANSS",NA
"31045","2021-W10",48,NA,0,0,NA,"PL42",37958138,"PL","HCW","MOD",NA
"31046","2021-W10",8,NA,0,0,NA,"PL52",37958138,"PL","HCW","MOD",NA
"31047","2021-W10",524,NA,0,0,NA,"PL42",37958138,"PL","HCW","AZ",NA
"31048","2021-W10",1217,NA,0,0,NA,"PL92X",37958138,"PL","HCW","AZ",NA
"31049","2021-W10",6,NA,0,0,NA,"PL61",37958138,"PL","HCW","MOD",NA
"31050","2021-W10",126,NA,170,0,NA,"PL92X",37958138,"PL","HCW","MOD",NA
"31051","2021-W10",587,NA,516,0,NA,"PL",37958138,"PL","HCW","MOD",NA
"31052","2021-W10",392,NA,404,0,NA,"PL51",37958138,"PL","HCW","COM",NA
"31053","2021-W10",0,NA,0,0,NA,"PL92X",37958138,"PL","HCW","JANSS",NA
"31054","2021-W10",21,NA,8,0,NA,"PL82",37958138,"PL","HCW","MOD",NA
"31055","2021-W10",800,NA,0,0,NA,"PL51",37958138,"PL","HCW","AZ",NA
"31056","2021-W10",0,NA,0,0,NA,"PL71",37958138,"PL","HCW","JANSS",NA
"31057","2021-W10",155,NA,301,0,NA,"PL42",37958138,"PL","HCW","COM",NA
"31058","2021-W10",186,NA,260,0,NA,"PL72",37958138,"PL","HCW","COM",NA
"31059","2021-W10",0,NA,0,0,NA,"PL51",37958138,"PL","HCW","JANSS",NA
"31060","2021-W10",496,NA,0,0,NA,"PL71",37958138,"PL","HCW","AZ",NA
"31061","2021-W10",90,NA,51,0,NA,"PL51",37958138,"PL","HCW","MOD",NA
"31062","2021-W10",139,NA,0,0,NA,"PL52",37958138,"PL","HCW","AZ",NA
"31063","2021-W10",37,NA,147,0,NA,"PL21",37958138,"PL","HCW","MOD",NA
"31064","2021-W10",0,NA,0,0,NA,"PL81",37958138,"PL","HCW","JANSS",NA
"31065","2021-W10",32,NA,19,0,NA,"PL71",37958138,"PL","HCW","MOD",NA
"31066","2021-W10",1377,NA,0,0,NA,"PL22",37958138,"PL","HCW","AZ",NA
"31067","2021-W11",0,NA,0,0,NA,"PL43",37958138,"PL","ALL","JANSS",819729
"31068","2021-W11",145,NA,208,0,NA,"PL43",37958138,"PL","ALL","MOD",819729
"31069","2021-W11",259,NA,775,0,NA,"PL84",37958138,"PL","ALL","MOD",945809
"31070","2021-W11",21260,NA,10468,0,NA,"PL51",37958138,"PL","ALL","COM",2371693
"31071","2021-W11",15959,NA,8991,0,NA,"PL63",37958138,"PL","ALL","COM",1856577
"31072","2021-W11",813,NA,4036,0,NA,"PL21",37958138,"PL","ALL","MOD",2725922
"31073","2021-W11",15306,NA,10362,0,NA,"PL71",37958138,"PL","ALL","COM",2026852
"31074","2021-W11",6766,NA,4114,0,NA,"PL52",37958138,"PL","ALL","COM",786355
"31075","2021-W11",240038,NA,147273,1,387270,"PL",37958138,"PL","ALL","COM",31044901
"31076","2021-W11",0,NA,0,0,NA,"PL51",37958138,"PL","ALL","JANSS",2371693
"31077","2021-W11",762,NA,63,0,NA,"PL43",37958138,"PL","ALL","AZ",819729
"31078","2021-W11",3729,NA,3,0,NA,"PL63",37958138,"PL","ALL","AZ",1856577
"31079","2021-W11",225,NA,555,0,NA,"PL61",37958138,"PL","ALL","MOD",1679966
"31080","2021-W11",3564,NA,22,0,NA,"PL71",37958138,"PL","ALL","AZ",2026852
"31081","2021-W11",0,NA,0,0,NA,"PL71",37958138,"PL","ALL","JANSS",2026852
"31082","2021-W11",3894,NA,1,0,NA,"PL51",37958138,"PL","ALL","AZ",2371693
"31083","2021-W11",24136,NA,16182,1,NA,"PL22",37958138,"PL","ALL","COM",3705960
"31084","2021-W11",6795,NA,4782,0,NA,"PL72",37958138,"PL","ALL","COM",1016552
"31085","2021-W11",0,NA,0,0,NA,"PL72",37958138,"PL","ALL","JANSS",1016552
"31086","2021-W11",59325,NA,113,0,64800,"PL",37958138,"PL","ALL","AZ",31044901
"31087","2021-W11",7183,NA,11,0,NA,"PL22",37958138,"PL","ALL","AZ",3705960
"31088","2021-W11",8460,NA,5941,0,NA,"PL62",37958138,"PL","ALL","COM",1141615
"31089","2021-W11",0,NA,0,0,NA,"PL63",37958138,"PL","ALL","JANSS",1856577
"31090","2021-W11",1105,NA,0,0,NA,"PL52",37958138,"PL","ALL","AZ",786355
"31091","2021-W11",772,NA,643,0,NA,"PL81",37958138,"PL","ALL","MOD",1719530
"31092","2021-W11",1008,NA,0,0,NA,"PL72",37958138,"PL","ALL","AZ",1016552
"31093","2021-W11",0,NA,0,0,NA,"PL61",37958138,"PL","ALL","JANSS",1679966
"31094","2021-W11",0,NA,0,0,0,"PL",37958138,"PL","ALL","JANSS",31044901
"31095","2021-W11",1898,NA,3,0,NA,"PL84",37958138,"PL","ALL","AZ",945809
"31096","2021-W11",14438,NA,7469,0,NA,"PL82",37958138,"PL","ALL","COM",1701879
"31097","2021-W11",1975,NA,5064,0,NA,"PL92X",37958138,"PL","ALL","MOD",NA
"31098","2021-W11",0,NA,0,0,NA,"PL22",37958138,"PL","ALL","JANSS",3705960
"31099","2021-W11",893,NA,1934,0,NA,"PL41",37958138,"PL","ALL","MOD",2803093
"31100","2021-W11",0,NA,0,0,NA,"PL52",37958138,"PL","ALL","JANSS",786355
"31101","2021-W11",7627,NA,6778,0,NA,"PL42",37958138,"PL","ALL","COM",1381726
"31102","2021-W11",1675,NA,3825,0,NA,"PL63",37958138,"PL","ALL","MOD",1856577
"31103","2021-W11",0,NA,0,0,NA,"PL41",37958138,"PL","ALL","JANSS",2803093
"31104","2021-W11",2103,NA,160,0,NA,"PL42",37958138,"PL","ALL","MOD",1381726
"31105","2021-W11",1864,NA,2227,0,NA,"PL22",37958138,"PL","ALL","MOD",3705960
"31106","2021-W11",0,NA,0,0,NA,"PL21",37958138,"PL","ALL","JANSS",2725922
"31107","2021-W11",6357,NA,1,0,NA,"PL21",37958138,"PL","ALL","AZ",2725922
